TIME	USERNAME	URL
2014-10-20 07:15:16	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:15:37	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:16:02	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:16:33	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:28:25	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 07:29:04	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:06:49	phuong	http://localhost/ifrcdata2/
2014-10-20 09:06:49	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-20 09:06:55	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:10:24	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:10:28	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:10:52	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:12:13	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:12:56	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:40:18	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:41:39	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:41:41	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:44:53	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:45:14	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:46:16	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:48:08	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:49:48	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:51:25	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:54:17	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:54:59	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:55:09	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 09:55:39	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-17 09:56:10	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 10:00:15	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 10:00:24	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 10:00:25	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 10:00:27	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 10:10:19	phuong	http://localhost/ifrcdata2/
2014-10-20 10:10:19	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-20 10:10:28	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 10:13:18	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 10:15:56	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-20 10:57:34	phuong	http://localhost/ifrcdata2/
2014-10-20 10:57:34	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-20 10:57:41	phuong	http://localhost/ifrcdata2/backend/prices/prices_stoxfeed
2014-10-27 08:59:02	phuong	http://localhost/ifrcdata2/
2014-10-27 08:59:02	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-27 08:59:11	phuong	http://localhost/ifrcdata2/backend/prices/compare_prices
2014-10-29 09:44:52	phuong	http://localhost/ifrcdata2/
2014-10-29 09:44:52	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-10-29 09:45:02	phuong	http://localhost/ifrcdata2/backend/prices/compare_prices
2014-10-29 09:45:29	phuong	http://localhost/ifrcdata2/backend/prices/compare_prices
2014-10-29 09:45:35	phuong	http://localhost/ifrcdata2/backend/prices/compare_prices
2014-10-29 09:51:22	phuong	http://localhost/ifrcdata2/backend/home
2014-10-29 09:51:22	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
